StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q152_First Click,Q152_Last Click,Q152_Page Submit,Q152_Click Count,Q3,Q153_First Click,Q153_Last Click,Q153_Page Submit,Q153_Click Count,Q154_First Click,Q154_Last Click,Q154_Page Submit,Q154_Click Count,Q252_1,Q252_2,Q252_3,Q253_1,Q253_2,Q253_3,Q255_1,Q255_2,Q255_3,Q256_1,Q256_2,Q256_3,Q257_2,Q257_3,Q257_4,Q258_1,Q258_2,Q258_3,Q156_First Click,Q156_Last Click,Q156_Page Submit,Q156_Click Count,MTurk_ID,Age,Gender,Gender_4_TEXT,Zip_Code,Q129,Ed_Level,Ed_Level_Mom,Q165,Q166,Q158_First Click,Q158_Last Click,Q158_Page Submit,Q158_Click Count,health_stat_age_1,general_health_1,gen_anxiety_1,depression_1,Q159_First Click,Q159_Last Click,Q159_Page Submit,Q159_Click Count,Conserv_scale_1,Conserv_scale_2,Conserv_scale_3,Conserv_scale_4,Conserv_scale_5,Conserv_scale_6,Conserv_scale_7,Q160_First Click,Q160_Last Click,Q160_Page Submit,Q160_Click Count,Numeracy_1,Numeracy_2,Numeracy_3,Numeracy_4,Q124_1,Q125_1,Q126_1,Q127_1,Q161_First Click,Q161_Last Click,Q161_Page Submit,Q161_Click Count,Q122_1,Q122_2,Q122_3,Q122_4,Q122_5,Q122_6,Q122_7,Q162_First Click,Q162_Last Click,Q162_Page Submit,Q162_Click Count,know_someone,prob_of_contract_1,Q133_1,Q132_1,corona_news_1,corona_anxious_1,past_social_iso_1,futur_social_iso_1,Q167_1,Q168,Q163_First Click,Q163_Last Click,Q163_Page Submit,Q163_Click Count,Q177_First Click,Q177_Last Click,Q177_Page Submit,Q177_Click Count,news,income_down_1,essential_worker,optimism_1,trump_approval_1,Q164_First Click,Q164_Last Click,Q164_Page Submit,Q164_Click Count,Effort_1,Q41,Random ID
2020-04-07 16:43:48,2020-04-07 17:04:04,0,73.41.104.196,100,1216,1,2020-04-07 17:04:05,R_3P5EaHzEoOL7npz,,,,,36.78509521484375,-119.8249969482421875,anonymous,EN,0,0,16.476,0,1,32.009,33.381,34.976,2,5.915,5.915,39.979,1,"398,500","410,900","425,900",82,82,83,"399,500","415,900","430,900",81,81,81,"13,100","14,500","17,500",80,80,81,22.725,408.626,410.124,55,A389W27KU7H8AE,37,2,,94547,Donald Trump,3,3,4,English,2.949,97.689,103.933,21,2,1,2,2,33.429,87.676,89.765,13,-2,-2,-1,-1,-1,-1,-1,12.605,67.894,69.279,16,5,4,5,4,5,5,5,5,9.754,26.693,27.9,12,6,5,6,5,4,5,6,53.846,65.385,66.803,9,2,41,41,20,100,100,100,100,7,3000,26.237,215.115,216.51,41,2.403,83.548,85.153,23,6,82,1,5,4,1.752,14.412,15.864,5,9,1,6783
2020-04-07 17:00:11,2020-04-07 17:05:10,0,71.237.214.201,100,299,1,2020-04-07 17:05:10,R_1gRU5L9q2eKSIwG,,,,,45.517303466796875,-122.639801025390625,anonymous,EN,0,0,3.798,0,1,2.208,2.208,2.977,1,0,0,7.876,0,395000,400000,415000,25,5,2,395000,400000,410000,9,3,3,13000,14000,15000,10,2,3,55.469,114.722,115.599,20,A2QOF0PRJ2H280,22,1,,28607,Donald Trump,5,5,0,English,0.948,23.928,26.499,10,2,2,2,2,2.962,15,15.489,6,-2,1,1,1,1,-2,-2,2.072,31.331,32.938,10,2,2,2,2,6,4,4,4,3.264,20.064,21.059,8,4,4,4,4,4,4,6,1.452,5.079,6.089,7,2,9,4,1,33,17,81,78,6,10000,1.793,22.88,28.695,11,5.946,17.535,17.94,6,6,89,2,3,2,2.286,2.286,3.039,1,10,1,5794
2020-04-07 16:59:01,2020-04-07 17:09:31,0,98.237.44.106,100,629,1,2020-04-07 17:09:32,R_1gTLOpfZQYOU54C,,,,,40.2389068603515625,-77.1934967041015625,anonymous,EN,0,0,9.753,0,1,7.495,7.495,8.567,1,0,0,14.322,0,450000,500000,550000,52,53,55,550000,650000,800000,52,53,54,24100,28600,32000,59,57,52,119.799,306.903,310.498,19,AU01P6YB9J5JX,51,1,,17013,donald trump,5,5,1,english,1.532,32.196,50.3,10,1,1,1,1,5.192,12.807,14.325,4,-1,3,0,1,2,-3,-2,6.657,41.35,43.032,7,6,6,6,6,6,6,1,6,2.632,24.696,25.631,8,6,6,6,6,2,6,6,5.21,25.522,27.828,8,2,0,0,0,91,7,100,100,7,85000,2.909,46.135,55.173,10,7.525,34.549,35.698,7,6,7,2,5,1,3.984,3.984,5.017,1,10,1,2287
2020-04-07 17:02:26,2020-04-07 17:09:42,0,162.154.27.245,100,435,1,2020-04-07 17:09:42,R_2QXMyh7qodbl6Rz,,,,,38.21820068359375,-86.1125030517578125,anonymous,EN,0,0,4.654,0,1,5.171,5.171,6.112,1,0,0,33.572,0,415000,475000,550000,20,9,0,475000,550000,630000,13,5,0,15000,20000,27000,10,4,0,89.215,179.794,180.475,18,A3FTR5MN7ZLS8M,31,1,,47112,Trump,5,2,1,english,2.98,25.029,34.801,7,1,1,2,2,8.106,13.101,14.18,4,-3,4,-3,-3,3,-3,-3,3.722,36.689,38.038,7,4,4,4,5,6,6,1,6,2.27,13.898,14.647,8,2,2,2,2,6,2,6,6.453,14.631,15.725,8,2,24,1,1,81,51,100,100,6,500,1.774,28.555,40.76,10,6.215,23.103,24.18,5,4,0,1,4,1,2.463,2.463,3.113,1,10,1,2100
2020-04-07 17:04:36,2020-04-07 17:10:01,0,68.2.130.226,100,324,1,2020-04-07 17:10:01,R_3CO7fHFLt1ZFV22,,,,,33.3428955078125,-111.63469696044921875,anonymous,EN,0,0,6.647,0,1,3.765,3.765,4.701,1,0,0,17.23,0,430000,450000,500000,25,41,45,440000,475000,510000,7,8,8,14000,16000,18000,11,11,10,51.623,132.927,134.481,13,A3JWRGGMDWS1QV,33,1,,85202,Trump,6,3,0,English,4.043,16.476,23.667,6,2,2,2,1,2.468,8.835,9.742,4,2,-2,1,1,0,0,1,5.316,18.032,19.293,7,2,3,4,4,5,5,2,5,2.181,17.366,18.055,9,5,5,5,5,4,5,6,3.375,14.685,15.797,7,2,3,2,1,52,39,92,92,5,50000,1.824,25.867,31.828,10,3.467,16.052,16.837,5,12,13,2,3,3,2.991,2.991,3.959,1,8,1,4357
2020-04-07 17:04:08,2020-04-07 17:10:53,0,68.104.166.109,100,404,1,2020-04-07 17:10:54,R_2w4BpyWSbFHH45a,,,,,33.35040283203125,-111.7819976806640625,anonymous,EN,0,0,7.499,0,1,4.052,4.052,5.547,1,0,0,11.601,0,500000,700000,800000,33,21,10,700000,900000,1000000,22,10,4,15000,18500,20000,39,22,7,45.037,131.981,134.185,12,A5XQ30GQTHHK6,47,1,,85233,Trump,5,2,1,English,6.143,26.808,31.776,9,2,2,3,2,3.993,12.35,14.131,4,-3,3,-1,1,-2,-1,3,7.79,28.004,29.814,7,5,6,6,6,5,6,1,5,3.07,20.608,22.062,8,5,5,6,6,2,5,6,8.446,22.257,24.003,7,2,50,5,1,82,89,96,98,5,10000,3.107,44.176,53.402,12,3.964,37.652,38.942,8,12,6,2,5,1,2.998,2.998,5.37,1,10,1,2966
2020-04-07 17:03:21,2020-04-07 17:11:49,0,208.90.181.135,100,507,1,2020-04-07 17:11:49,R_2uD91oY402ElRwI,,,,,33.007293701171875,-111.932403564453125,anonymous,EN,0,0,4.447,0,1,1.302,3.089,4.239,2,0,0,12.541,0,405000,416000,425000,60,60,60,405000,416000,425000,60,60,60,16000,23000,32000,60,60,60,3.067,189.048,190.309,35,A55T16DTWY2WC,56,1,,85138,Donald Trump,3,3,1,English,1.78,40.893,46.45,14,2,1,3,2,3.628,18.28,20.544,8,-4,4,0,-4,4,0,-4,8.047,40.203,41.376,9,1,1,2,2,5,4,3,5,5.526,37.74,38.516,12,1,1,1,2,1,8,6,5.209,27.014,27.902,9,2,20,19,19,100,100,100,100,5,1200,2.536,45.385,53.566,18,5.703,30.219,31.221,12,4,71,2,5,1,6.441,6.441,8.284,1,10,1,3531
2020-04-07 16:57:23,2020-04-07 17:11:58,0,98.173.154.50,100,875,1,2020-04-07 17:11:58,R_1in8VdR1IFLT3YI,,,,,32.9163970947265625,-117.1392974853515625,anonymous,EN,28.985,28.985,29.293,1,1,200.653,200.653,201.49,1,0,0,4.54,0,430000,480000,550000,72,52,31,43000,48000,55000,68,45,28,14000,16000,18000,69,48,22,11.294,214.844,215.618,24,A1N53V41FMCR7Q,29,2,,92122,Donald Trump,5,4,1,English,1.043,27.479,35.513,10,2,2,1,1,1.482,11.148,12.068,10,0,0,0,-2,0,-1,0,3.51,25.125,25.752,13,5,5,5,5,5,5,2,5,2.9,17.932,18.9,15,2,4,4,4,4,4,6,2.672,16.113,16.928,12,2,9,5,1,100,50,84,100,4,10000,1.947,147.642,147.998,20,1.634,105.18,106.118,11,8,0,1,3,2,4.72,11.626,12.355,13,10,1,1269
2020-04-07 17:01:32,2020-04-07 17:12:01,0,162.229.201.5,100,628,1,2020-04-07 17:12:01,R_3JCNgiOCrUlJ2fe,,,,,32.393707275390625,-97.32869720458984375,anonymous,EN,11.041,15.081,43.439,2,1,5.322,5.322,6.962,1,0,0,8.101,0,5000,7000,10000,58,60,56,6000,8000,11000,66,66,60,5000,8000,10000,63,63,60,70.858,214.196,215.398,24,A1HBR039T867GV,74,1,,76059,Trump,4,2,birth,English,4.122,49.355,53.981,9,2,2,2,1,4.359,11.826,13.848,4,3,-4,-4,-2,-2,2,2,7.812,47.697,49.443,9,4,5,5,5,4,4,3,5,3.716,34.932,36.225,8,1,2,2,2,6,2,6,7.349,24.472,26.193,7,2,5,4,3,82,49,100,100,5,5000,2.849,39.737,46.948,10,4.431,28.938,30.864,6,5,50,2,4,3,3.262,3.262,4.127,1,10,1,7942
2020-04-07 17:01:30,2020-04-07 17:12:06,0,104.173.49.192,100,636,1,2020-04-07 17:12:07,R_2anLO4CC7r5r1kw,,,,,33.733795166015625,-116.929901123046875,anonymous,EN,0,0,48.906,0,1,1.649,1.649,2.268,1,0,0,3.327,0,400000,500000,600000,35,51,34,400000,500000,600000,49,46,59,20000,25000,30000,32,39,43,2.254,86.764,88.037,29,A1L1S0IAPZB4MO,28,1,,92571,trump,3,3,1,English,380.75,398.051,399.304,13,3,2,3,2,1.17,3.914,4.201,6,2,1,1,1,2,1,1,0.679,3.255,3.679,10,4,4,4,3,5,4,3,4,0.692,5.549,5.801,14,5,5,4,4,4,5,6,0.684,4.393,4.933,12,2,44,49,54,57,44,80,59,5,10000,1.235,12.203,18.244,17,1.488,10.412,11.201,5,12,52,2,3,2,2.266,2.266,2.901,1,8,1,4101
2020-04-07 17:05:31,2020-04-07 17:12:50,0,174.236.4.179,100,438,1,2020-04-07 17:12:51,R_3R46qrvn8CW0UfY,,,,,36.09539794921875,-95.92230224609375,anonymous,EN,0,0,4.387,0,1,1.04,6.082,6.7,3,0,0,3.614,0,500000,900000,1200000,72,42,24,750000,1300000,1750000,20,15,8,15000,17567,21000,60,51,21,34.035,131.721,133.942,23,A3CGQOJC28OVGN,33,1,,73632,Donald Trump,5,5,0,English,10.871,38.124,39.857,12,2,3,3,3,3.358,13.226,14.929,7,4,-4,-4,3,-2,2,4,3.755,57.377,58.304,9,6,5,6,6,4,6,5,6,2.129,31.279,31.906,12,3,2,5,4,2,4,6,9.173,32.551,33.266,9,2,2,2,0,89,61,81,88,3,15000,1.833,39.626,47.176,19,2.66,35.223,35.937,11,3,63,2,4,4,3.329,3.329,4.176,1,10,1,1369
2020-04-07 17:07:27,2020-04-07 17:13:55,0,24.140.117.59,100,387,1,2020-04-07 17:13:55,R_2fCppvD0OL7GIDY,,,,,40.8141937255859375,-81.93869781494140625,anonymous,EN,0,0,3.31,0,1,2.955,3.772,4.503,2,0,0,13.937,0,420000,435000,465000,49,30,14,3000000,3000000,3000000,0,0,0,14000,16000,18000,20,12,5,30.706,140.776,141.45,24,A382OV019QLW6H,53,2,,44667,Donald J. Trump,5,2,0,English,3.856,31.608,38.2,12,2,2,1,1,4.631,12.063,12.933,5,-4,4,4,-4,4,-4,-4,4.763,24.036,24.881,8,6,6,6,6,6,6,1,6,2.164,22.525,23.326,11,2,4,1,2,8,2,6,4.211,20.387,21.672,8,2,1,0,0,38,1,95,95,4,1000,1.748,50.188,51.149,16,6.242,22.441,23.771,8,3,8,2,3,4,2.819,2.819,4.011,1,9,1,7915
2020-04-07 17:06:56,2020-04-07 17:14:03,0,75.26.253.195,100,427,1,2020-04-07 17:14:04,R_1QiT4CsM4mV4Hw2,,,,,41.83880615234375,-87.78910064697265625,anonymous,EN,0,0,60.041,0,1,2.234,2.234,3.318,1,0,0,11.916,0,100000,200000,300000,97,100,100,100000,200000,300000,97,100,100,10000,11000,12000,100,100,100,36.483,106.615,107.931,15,AIVCONP5S4OKQ,36,2,,90201,Donald Trahmp,5,5,1,English,6.842,41.406,49.98,10,1,2,1,2,0,0,6.328,0,4,3,4,4,2,4,3,0,0,10.481,0,6,5,6,5,6,5,6,6,0,0,8.771,0,1,2,1,2,1,2,6,5.345,19.815,23.144,7,1,100,100,97,100,95,100,95,5,1000,3.008,32.578,39.59,12,2.551,14.402,15.052,10,6,100,1,5,3,1.325,1.325,1.752,1,10,1,2157
2020-04-07 17:07:19,2020-04-07 17:14:09,0,71.76.86.138,100,409,1,2020-04-07 17:14:09,R_1C7TWCDbBZROR7A,,,,,35.089202880859375,-80.81939697265625,anonymous,EN,0,0,3.429,0,1,5.369,5.369,7.134,1,0,0,9.482,0,450000,515000,578000,31,23,17,420000,500000,550000,9,10,11,15000,22000,27000,42,11,10,61.648,147.636,149.126,18,A1T83SZBP2DN65,39,1,,28211,Trump,5,2,1,English,7.043,30.176,36.238,10,2,2,2,1,3.507,9.53,10.699,4,-4,4,2,-4,4,1,-4,5.459,26.304,27.24,11,2,3,4,4,4,3,3,3,2.306,29.294,29.999,9,3,3,4,3,4,3,6,3.285,23.469,25.732,7,2,5,1,1,79,45,80,84,5,2000,7.989,59.361,69.408,13,4.062,19.621,20.39,5,6,16,2,3,1,2.511,2.511,3.663,1,10,1,1387
2020-04-07 17:06:50,2020-04-07 17:15:16,0,45.19.30.103,100,505,1,2020-04-07 17:15:16,R_2dFlihM89FhYbus,,,,,41.7322998046875,-88.12819671630859375,anonymous,EN,0,0,5.391,0,1,7.772,7.772,8.596,1,0,0,4.583,0,450000,500000,620000,19,23,23,300000,420000,500000,14,20,20,18000,25000,36000,12,19,16,91.01,182.684,183.981,21,A2LCWH57E4PI04,53,2,,60563,Donald Trump,5,2,2,English,3.967,34.25,34.661,12,3,2,2,1,5.067,10.923,12.014,5,-1,-1,-3,2,-1,-1,2,2.598,22.071,23.029,11,4,3,3,4,6,4,4,5,3.795,25.371,26.092,14,3,6,5,3,3,6,6,3.443,85.274,86.328,8,2,8,3,1,44,69,95,95,2,160000,3.314,51.67,58.176,20,2.88,22.49,22.978,6,3,1,1,4,3,2.056,3.706,4.334,3,8,1,9075
2020-04-07 17:11:39,2020-04-07 17:15:25,0,76.176.54.192,100,226,1,2020-04-07 17:15:26,R_2S6LQUquP6EyKHg,,,,,33.0287017822265625,-117.0845947265625,anonymous,EN,0,0,9.506,0,1,0.786,1.716,2.1,2,0,0,1.201,0,395000,396000,398000,84,87,79,39500,396000,398000,83,85,76,13000,13300,13800,59,57,43,0.601,72.803,73.612,57,A9OOV3976AFYF,23,2,,92127,Donald Trump,5,5,1,English,0.759,26.29,29.345,18,1,1,1,1,2.409,8.545,9.277,6,-3,-3,2,-2,-2,-3,-3,1.802,14.546,15.074,15,6,6,6,6,3,6,4,4,1.819,13.385,14.126,13,1,8,5,4,6,3,6,0.822,10.594,11.675,11,2,3,2,0,37,0,100,100,4,1000,1.453,16.331,21.896,20,2.591,15.995,16.774,10,12,4,1,5,3,2.17,2.611,3.657,2,10,1,5447
2020-04-07 17:04:28,2020-04-07 17:15:43,0,73.73.216.186,100,675,1,2020-04-07 17:15:43,R_2w5IdN7aaKg9qDn,,,,,41.768798828125,-88.1425018310546875,anonymous,EN,0,0,5.878,0,1,2.505,4.744,8.371,3,0,0,32.879,0,500000,600000,650000,70,71,71,1000000,1200000,1300000,71,71,71,20000,25000,28000,70,70,70,6.427,277.581,278.398,83,ACBK30I7R42NI,46,1,,60563,Donald Trump,6,1,1,English,4.52,45.051,45.942,21,1,1,1,1,6.851,18.335,19.178,6,-2,-1,4,-4,2,-3,-3,3.459,56.32,59.247,12,6,6,6,6,6,6,1,6,6.115,33.605,34.516,12,2,1,2,2,2,4,6,22.946,47.111,48.511,11,2,0,0,0,82,0,100,100,6,200000,3.222,68.347,70.149,24,4.08,34.112,36.225,12,10,20,2,5,1,5.641,5.641,6.47,1,10,1,6414
2020-04-07 17:05:39,2020-04-07 17:17:02,0,24.207.163.229,100,682,1,2020-04-07 17:17:02,R_37PjFVwV1PGbONz,,,,,38.4539031982421875,-90.3280029296875,anonymous,EN,0,0,5.593,0,1,45.97,45.97,46.864,1,0,0,7.132,0,"480,000","540,000","620,000",81,70,61,"600,000","1,000,000","2,000,000",41,28,16,"20,000","30,000","40,000",20,13,6,95.919,292.266,293.331,20,AQ8BLRK6S9LLK,66,1,,63017,Trump,5,2,1,English,1.763,51.485,55.797,12,2,2,1,1,4.857,20.963,22.064,4,-1,-1,-4,-1,2,1,-1,4.99,55.591,57.465,24,2,2,2,2,2,1,2,2,5.692,37.888,38.818,8,2,2,2,3,2,2,6,4.815,34.571,36.611,12,2,3,3,3,100,7,96,97,7,"1,000,000",2.744,36.989,51.743,12,2.928,27.508,28.681,7,2,0,2,5,2,3.334,3.334,5.155,1,10,1,8149
2020-04-07 17:09:55,2020-04-07 17:17:24,0,216.237.230.205,100,449,1,2020-04-07 17:17:25,R_3ozJYQwjpmfQzP9,,,,,35.9709930419921875,-80.00789642333984375,anonymous,EN,0,0,4.841,0,1,5.035,5.035,6.093,1,0,0,14.846,0,410000,450000,510000,61,54,41,410000,450000,510000,60,51,42,15000,18000,22000,61,47,36,68.137,158.656,160.558,13,AY10TBUJPFTY6,40,1,,28105,Donald Trump,5,6,0,English,5.5,31.802,34.153,9,3,3,2,1,5.038,17.707,19.431,4,4,-4,-4,4,-4,4,4,5.946,33.822,35.349,9,3,4,4,6,6,6,1,6,5.231,36.231,37.184,8,3,3,4,2,4,4,6,7.882,36.205,37.562,8,2,50,50,50,97,56,92,92,5,15000,2.841,44.377,50.51,13,3.56,19.842,20.815,5,3,0,1,3,3,3.736,3.736,5.843,1,10,1,8030
2020-04-07 17:10:32,2020-04-07 17:19:03,0,70.112.112.207,100,510,1,2020-04-07 17:19:03,R_3DuWrw8Rx2lFbq5,,,,,30.003204345703125,-97.83969879150390625,anonymous,EN,0,0,17.534,0,1,1.47,13.079,14.247,2,0,0,8.341,0,500000,600000,700000,61,35,15,550000,650000,800000,42,23,11,15000,20000,27000,34,20,7,1.368,174.888,176.807,17,A1I7URHRM80OJ9,"64 ",2,,78640,trump,3,2,1,english,6.871,42.142,47.293,5,2,2,1,1,4.201,10.805,12.557,4,-1,1,-4,2,-3,3,-1,4.584,42.544,43.913,8,3,3,5,5,5,5,2,5,4.006,29.858,31.436,8,3,4,4,3,5,4,6,5.109,19.757,21.299,7,2,7,6,0,81,13,95,96,4,2000,2.063,38.958,49.135,13,13.705,25.865,27.32,5,10,0,2,4,2,2.43,2.43,4.613,1,10,1,7238
2020-04-07 17:14:25,2020-04-07 17:20:24,0,73.223.122.249,100,358,1,2020-04-07 17:20:24,R_3EmQ9MPZzfDpjOy,,,,,37.6403045654296875,-122.0666961669921875,anonymous,EN,0,0,2.456,0,1,2.072,2.072,3.145,1,0,0,9.516,0,450000,650000,800000,51,46,42,1000000,1200000,1500000,32,25,19,15000,18000,25000,37,25,17,35.121,96.634,98.905,18,AWVLT2L5AP873,25,1,,94544,Donald Trump,5,5,2,English,6.727,22.707,25.678,9,2,3,2,1,3.213,13.393,25.217,4,3,-3,-4,3,-4,4,3,4.291,25.566,28.917,11,2,4,3,3,6,6,1,6,2.477,17.891,84.417,8,5,1,2,3,5,2,6,2.745,19.489,20.492,9,2,7,2,1,61,39,100,100,7,50000,1.531,22.221,26.231,14,3.321,13.823,14.576,5,5,0,2,3,2,1.611,1.611,2.583,1,10,1,7802
2020-04-07 17:16:06,2020-04-07 17:21:21,0,70.181.163.57,100,315,1,2020-04-07 17:21:21,R_2wjhAepr9dwD180,,,,,33.1165008544921875,-117.184600830078125,anonymous,EN,0,0,3.3,0,1,1.517,1.517,2.247,1,0,0,28.838,0,400000,420000,460000,55,45,34,500000,550000,600000,61,55,43,15000,20000,25000,54,44,31,79.044,129.383,130.711,21,A20VKYV1BCNFFV,39,2,,92024,Donald Trump,3,4,1,english,1.602,33.827,34.226,14,1,1,2,1,3.226,9.814,10.857,4,-2,-2,2,-1,1,-1,-1,3.494,11.564,12.951,13,2,3,3,2,4,2,3,4,2.279,10.844,12.147,8,5,3,4,5,3,4,6,2.41,6.74,9.135,8,2,36,24,18,75,32,100,100,4,5000,1.632,35.449,37.85,18,3.609,18.735,19.932,6,12,63,2,5,3,2.114,2.114,3.124,1,10,1,8136
2020-04-07 17:14:08,2020-04-07 17:21:31,0,98.149.74.82,100,443,1,2020-04-07 17:21:31,R_RX1xcd8owqnN9zH,,,,,33.8000946044921875,-117.994903564453125,anonymous,EN,0,0,32.704,0,1,7.14,7.14,8.872,1,0,0,23.833,0,500000,800000,900000,76,55,40,800000,1000000,1200000,63,65,65,18000,22000,30000,91,92,92,76.793,183.6,185.472,18,A337Y4X67PY4QI,46,1,,90680,trump,5,5,1,english,2.301,8.555,25.52,4,3,3,4,4,0,0,12.921,0,-4,0,4,-3,3,-4,-3,25.301,31.234,32.012,3,1,1,1,1,2,3,2,3,0,0,18.271,0,4,3,4,3,3,3,6,10.188,10.188,11.413,1,2,81,100,92,92,83,77,86,7,5000000,6.977,40.758,43.798,10,2.019,21.634,22.914,6,12,1,2,3,1,2.937,2.937,7.343,1,9,1,1606
2020-04-07 17:15:31,2020-04-07 17:21:47,0,69.179.0.228,100,375,1,2020-04-07 17:21:47,R_0k6jfYy33cQ3ARz,,,,,44.236297607421875,-88.85140228271484375,anonymous,EN,6.352,6.352,7.267,1,1,1.989,1.989,2.808,1,0,0,6.389,0,44000,465000,48000,50,43,37,400000,405000,415000,69,66,60,13500,14200,15000,41,34,20,28.382,178.118,179.783,28,A1GHPGN19CVDMR,57,2,,54940,Trump,4,2,1,English,1.286,27.078,32.14,12,2,2,2,2,6.02,12.356,13.029,5,4,3,4,-4,4,-3,-2,4.063,23.718,24.716,13,3,4,6,6,5,3,5,5,2.492,16.956,17.87,10,6,8,4,4,4,4,6,2.996,11.668,12.983,9,2,2,1,0,87,4,93,96,5,1000,1.915,28.962,34.103,12,4.15,19.358,20.151,6,3,51,1,3,3,3.696,4.088,4.912,2,9,1,2977
2020-04-07 17:14:54,2020-04-07 17:21:50,0,172.85.19.13,100,416,1,2020-04-07 17:21:51,R_1Hcs2wiuSvqPG8o,,,,,33.5077056884765625,-81.6876983642578125,anonymous,EN,0,0,2.464,0,1,3.872,4.273,5.531,2,0,0,6.911,0,420000,480000,520000,82,83,83,520000,600000,700000,70,70,71,15000,16500,18000,72,72,75,25.545,133.599,139.214,24,A2A91NSJ5LMGOT,29,1,,29803,"Donald Trump ",5,2,0,"English ",1.222,44.116,48.283,17,1,1,1,1,6.473,12.945,14.47,4,4,-4,0,4,-4,0,4,6.83,40.547,42.539,8,5,5,5,5,5,5,2,6,4.388,33.493,34.254,9,4,5,5,4,5,3,6,3.785,18.145,19.159,7,2,0,0,0,50,17,100,100,7,25000,2.143,50.602,59.305,16,3.317,23.152,26.112,6,3,9,2,5,3,2.402,2.402,3.967,1,10,1,2491
2020-04-07 17:11:48,2020-04-07 17:26:49,0,73.203.173.65,100,900,1,2020-04-07 17:26:49,R_A4fFLBedBgsawA9,,,,,32.3704986572265625,-90.17459869384765625,anonymous,EN,0,0,10.092,0,1,4.107,4.107,5.522,1,0,0,31.671,0,"432,898","582,745","675,152",62,52,47,"462,857","598,325","685,624",49,48,42,"12,692","18,862","22,892",39,22,15,237.322,511.224,512.333,23,A2BEC2FXO2NEV2,48,1,,39213,Trump,4,1,1,English,2.672,40.119,47.245,11,2,2,3,4,6.022,16.486,18.2,4,-4,4,2,-4,3,-1,-4,12.003,63.205,64.858,7,4,4,4,4,5,2,1,4,4.016,39.193,40.201,9,3,2,1,3,2,6,6,6.525,30.125,31.562,7,2,50,50,48,100,92,100,100,6,80000,3.5,46.98,61.555,12,2.41,40.747,42.096,7,1,0,1,4,2,5.13,5.13,6.838,1,10,1,1958
2020-04-07 17:15:54,2020-04-07 17:27:04,0,68.205.152.255,100,670,1,2020-04-07 17:27:05,R_BMu4Dry5uf7007L,,,,,28.57269287109375,-80.8206024169921875,anonymous,EN,0,0,17.194,0,1,17.504,17.504,20.1,1,0,0,14.186,0,24000,48000,72000,74,62,42,36000,108000,324000,71,51,51,36000,110000,350000,71,52,35,26.539,273.893,276.83,24,A3HU10GAQWA5BG,62,1,,32780,Donald Trump,2,2,2,English,2.804,50.718,57.105,9,2,2,2,1,7.054,18.065,20.553,4,-1,-2,-4,4,-3,4,3,10.063,57.984,59.801,12,3,3,5,5,5,4,1,6,5.331,40.671,42.839,8,4,3,3,2,2,2,6,8.495,24.615,27.022,7,2,4,0,0,91,91,61,61,5,12000,3.801,65.675,69.962,13,5.363,29.591,31.601,5,5,5,1,5,4,3.906,3.906,4.777,1,10,1,4161
2020-04-07 17:22:10,2020-04-07 17:30:27,0,184.91.217.207,100,496,1,2020-04-07 17:30:27,R_234x7EW89lz9tA7,,,,,29.0171966552734375,-80.88849639892578125,anonymous,EN,0,0,43.412,0,1,3.156,6.205,7.161,3,0,0,14.145,0,35000,70000,130000,1,5,5,35000,70000,120000,8,11,14,12000,16000,21000,8,7,9,4.267,153.826,154.92,36,A2G3G60TB7HCJE,64,1,,32168,Trump,6,2,1,english,2.427,48.493,49.846,13,2,2,2,1,4.228,13.835,15.457,5,-2,4,-4,2,1,3,-4,5.777,40.348,41.22,10,6,6,6,6,6,3,2,6,3.698,36.186,37.09,14,1,1,2,2,3,3,6,3.185,26.4,27.269,9,2,10,2,3,100,100,100,100,5,5000,2.285,45.76,52.478,17,2.528,23.487,24.255,7,1,29,1,5,2,3.979,3.979,4.7,1,10,1,7496
2020-04-07 17:22:08,2020-04-07 17:30:59,0,96.236.205.208,100,531,1,2020-04-07 17:30:59,R_3hfpYYEmcMsUOGG,,,,,40.432403564453125,-79.9246978759765625,anonymous,EN,0,0,4.07,0,1,16.721,16.721,19.251,1,0,0,9.264,0,520000,600000,750000,77,72,69,510000,590000,730000,70,68,65,13500,15000,17000,72,70,69,79.193,200.247,201.768,22,A1ZSL5ZLN9DLAK,65,2,,15232,Trump,6,6,56,Russian,5.373,36.406,41.379,9,3,3,1,1,2.968,12.629,13.827,4,-1,4,-4,-3,0,3,2,5.861,55.138,57.631,13,6,6,6,6,6,6,1,6,3.631,22.7,23.962,9,4,8,8,8,2,8,6,5.982,22.868,26.371,7,2,14,9,5,77,25,89,93,3,4500,2.474,49.31,64.855,12,6.561,25.493,27.076,6,9,50,2,4,1,4.047,4.047,5.1,1,10,1,2495
